snapshot_id,account_id,snapshot_date,closing_balance
45860,212,2024-11-06,302361.78
26936,126,2024-11-22,29990.77
137546,621,2024-04-25,233455.52
15123,75,2025-01-14,231273.95
100661,459,2025-03-19,211193.11
76101,349,2025-02-12,413772.66
133924,604,2025-02-15,190918.29
266,2,2024-06-29,213198.6
138963,627,2024-10-19,272104.55
81392,372,2025-03-17,546638.63
168874,752,2024-10-19,445964.88
49912,231,2025-03-14,318512.26
55127,257,2024-11-21,44892.45
158751,707,2025-02-15,486151.01
149708,674,2025-03-17,236028.87
17284,85,2024-09-29,313871.43
142666,640,2025-01-31,423778.57
30355,140,2024-09-14,55213.93
119855,545,2025-02-26,24789.1
142775,641,2025-03-18,114589.2
83217,382,2025-02-25,258732.77
111504,510,2024-12-21,410782.51
70756,325,2025-01-23,228804.25
136835,618,2024-11-11,135724.09
78927,363,2025-03-24,524777.3
9901,51,2024-12-20,96329.7
161294,718,2025-02-06,263751.51
139621,629,2024-12-31,339510.43
35737,163,2025-02-10,375510.02
22385,108,2024-03-08,373083.43
35339,161,2024-12-05,463980.61
76189,350,2024-08-27,153668.58
29963,139,2024-04-30,141740.49
42896,197,2024-09-30,281607.61
122330,555,2024-09-10,112103.52
104282,475,2024-10-01,127139.05
111229,510,2024-03-21,365119.32
96171,440,2024-02-08,104009.49
131775,594,2025-03-19,403082.2
22669,108,2024-12-17,361858.28
31070,143,2024-09-12,172800.28
169548,757,2024-11-29,24884.31
59429,275,2024-08-26,202288.9
49019,227,2024-05-14,21727.17
145790,656,2024-10-03,394171.16
142605,640,2024-12-01,417798.74
124937,569,2025-02-26,363572.84
2345,14,2025-01-05,264871.09
162532,725,2024-04-06,492489.59
110830,508,2024-07-02,92554.32
117020,534,2025-01-02,143116.05
99106,453,2024-04-29,382371.92
31312,144,2025-02-02,336750.87
130928,592,2024-08-22,165615.6
61045,282,2024-06-17,332623.73
92177,423,2024-12-07,237507.98
154937,692,2024-05-04,392070.06
88765,405,2025-02-09,24555.84
52014,241,2025-03-09,92854.7
139482,628,2024-12-28,335633.39
169306,755,2025-01-25,147384.83
12463,60,2025-02-26,369129.62
165612,736,2024-04-26,243494.84
5939,33,2024-12-19,15923.65
32825,149,2025-01-25,389752.91
44185,203,2025-03-06,229890.72
153987,688,2024-11-02,171235.72
4533,27,2024-08-21,46384.31
130634,591,2024-06-16,456879.19
43884,202,2024-09-08,238529.0
105914,483,2025-03-24,130551.52
169269,755,2024-12-19,138439.78
106507,487,2024-10-31,186395.78
59793,276,2024-11-25,134278.03
81229,372,2024-10-05,510335.23
48192,224,2024-10-04,161214.2
127565,580,2024-07-23,431503.02
134505,606,2024-09-27,392363.64
128184,581,2025-03-09,61218.75
144654,651,2024-10-20,359902.57
167188,742,2025-03-31,381697.53
65195,299,2024-08-07,146935.85
60161,277,2024-11-28,309583.39
31681,146,2024-05-02,176180.22
102916,470,2024-11-20,39618.53
155690,694,2024-05-07,44837.85
64940,297,2024-12-14,204488.61
40155,185,2024-11-01,95921.6
54454,254,2025-02-23,280249.8
162279,723,2025-01-11,464649.61
53800,249,2025-02-19,295432.4
135298,610,2024-08-15,154291.49
63523,290,2025-02-07,442065.67
115682,527,2024-12-13,308248.3
95005,435,2024-12-04,488516.72
156341,695,2025-01-09,44196.83
85749,393,2024-09-22,454236.22
35322,161,2024-11-18,469324.73
52883,246,2024-07-08,165496.36
13310,67,2024-12-07,448209.53
116939,534,2024-10-13,155236.39
130359,589,2025-01-18,483133.32
76554,351,2024-07-20,136262.35
96822,443,2024-08-24,234368.85
105275,480,2025-02-10,128216.1
86658,395,2025-01-24,195038.24
117841,536,2025-01-22,232406.6
14078,70,2024-12-19,227549.37
172206,768,2024-10-03,464722.07
23858,115,2024-09-17,327446.4
92849,427,2024-06-25,313117.36
73346,337,2024-10-13,403139.62
174820,779,2024-04-30,301735.49
39069,180,2024-01-15,70917.17
130393,589,2025-02-21,475316.88
642,3,2024-08-12,56409.79
114643,521,2025-03-18,235104.04
40142,185,2024-10-19,105561.16
59035,272,2025-03-19,180377.24
123607,563,2024-08-09,274419.63
9453,49,2025-02-20,469295.67
139964,630,2024-09-21,87361.89
127702,580,2024-12-07,424792.74
22364,108,2024-02-16,386770.37
129424,586,2025-02-03,289859.28
100242,457,2025-03-25,265325.59
122482,555,2025-02-09,140686.68
63342,290,2024-08-10,447451.75
22999,110,2025-01-25,219439.06
118971,541,2025-02-02,287654.41
39432,180,2025-01-12,88178.08
87204,398,2024-06-27,285042.03
73508,337,2025-03-24,403286.39
146913,661,2024-09-19,212925.45
178051,791,2025-02-04,261562.0
45594,210,2025-02-26,402975.25
129781,588,2024-06-15,47294.09
98543,451,2024-06-12,461304.94
59231,273,2025-01-15,25332.03
111942,512,2024-05-06,477156.61
168064,747,2025-03-08,222814.79
148841,668,2024-11-01,305637.84
150623,677,2024-10-22,163849.89
73230,337,2024-06-19,403425.81
130137,589,2024-06-10,472304.34
96229,440,2024-04-06,124216.44
135260,610,2024-07-08,146199.38
74150,340,2025-02-12,382568.58
168264,749,2024-04-18,106427.14
1969,13,2024-12-29,383948.98
69593,320,2024-07-06,497950.54
24370,116,2025-02-08,132104.28
163094,726,2024-08-25,326278.99
130429,589,2025-03-29,476445.16
34734,159,2024-10-02,489244.86
11577,58,2024-09-26,43330.71
112738,514,2025-02-18,90615.34
38663,178,2024-11-29,320004.96
28397,131,2024-11-19,195366.93
111053,508,2025-02-10,33988.4
132561,597,2024-12-06,397887.55
1184,8,2024-07-09,494723.0
99180,453,2024-07-12,378980.89
80703,370,2025-03-09,16141.44
73713,338,2024-11-19,267361.55
137737,621,2024-11-02,242534.8
30916,143,2024-04-11,196910.58
154037,688,2024-12-22,193666.95
21945,107,2024-03-18,27161.34
164379,731,2025-02-06,133551.79
38445,177,2024-11-16,220785.82
108177,493,2025-02-04,503236.63
173882,775,2024-08-21,253856.69
75632,348,2025-01-26,306426.33
42231,193,2025-03-17,179479.46
170261,760,2025-03-18,391850.41
37838,174,2024-05-22,259656.49
56953,265,2025-01-04,81363.15
34661,159,2024-07-21,492659.68
163365,727,2024-04-03,459218.37
162354,723,2025-03-27,452238.05
58546,270,2025-03-02,420247.42
156417,695,2025-03-26,57794.05
49742,229,2025-03-26,236770.1
121857,553,2024-12-29,351135.15
22507,108,2024-07-08,345465.36
30744,141,2024-11-22,508594.44
135031,608,2024-12-07,511599.06
17926,88,2025-02-01,139200.49
121656,552,2025-01-30,131057.16
87887,400,2025-03-15,480303.8
90080,412,2025-01-02,410615.63
158035,705,2025-02-16,97011.08
6690,37,2024-09-04,0.0
65427,299,2025-03-27,130810.49
172778,772,2024-02-20,481209.33
44082,202,2025-03-25,293076.49
128106,581,2024-12-21,68702.26
69521,319,2025-01-30,165668.27
10096,52,2024-06-30,250480.96
68299,312,2024-10-04,179778.28
101907,464,2025-01-24,147388.19
62871,287,2025-03-09,400403.48
100930,460,2024-10-22,465296.82
153447,686,2024-11-22,165980.34
138500,623,2024-09-14,352466.05
128945,585,2024-12-21,450726.42
119014,541,2025-03-17,294969.35
16370,80,2024-12-05,22333.75
153902,688,2024-08-09,165016.65
148148,666,2024-03-09,188276.75
149781,675,2024-08-27,384008.77
68375,312,2024-12-19,192116.13
174952,779,2024-09-09,338575.21
104575,477,2024-12-11,431756.38
175349,780,2025-02-25,183808.57
15842,78,2025-01-30,178065.79
57145,266,2024-05-17,221202.02
126285,576,2024-08-04,39604.08
176151,784,2025-03-30,194643.03
16887,82,2025-03-21,165067.94
79615,367,2024-06-14,60219.58
43880,202,2024-09-04,241010.73
43418,198,2025-02-24,34701.81
2626,16,2024-12-10,434398.16
153288,686,2024-06-16,212669.29
137805,621,2025-01-09,253286.94
28818,133,2024-09-29,174998.76
21899,106,2025-03-08,151698.35
113391,518,2024-08-23,402842.89
129728,588,2024-04-23,56503.47
128483,583,2024-12-05,58847.1
8289,45,2024-08-14,204279.9
171382,766,2024-05-20,68747.78
178726,794,2025-02-07,68186.78
6540,36,2025-03-02,310603.31
67355,307,2025-01-03,221536.67
129441,586,2025-02-20,297480.14
38221,176,2024-10-02,138523.28
5582,31,2025-01-14,401421.39
3862,24,2024-11-15,338393.22
132755,598,2024-09-24,429915.62
116428,531,2025-01-02,48292.2
169114,753,2025-03-29,91878.0
14301,72,2025-01-10,310870.47
117188,535,2024-03-20,428557.55
109229,500,2025-02-26,2010.07
115074,523,2024-10-15,190466.33
81761,373,2025-03-04,73892.3
60004,277,2024-06-24,312744.91
108395,494,2025-01-03,405677.86
14740,74,2024-10-29,163524.3
142204,639,2024-09-17,384578.49
47397,218,2024-12-28,150514.69
136454,616,2024-09-29,535856.68
28128,130,2025-01-01,429862.06
157023,699,2024-11-05,1224.48
116334,531,2024-09-30,35891.59
147375,663,2025-02-28,89968.15
50995,237,2025-01-25,427769.31
11332,57,2024-12-31,62533.56
109174,500,2025-01-02,7207.38
15352,76,2024-08-19,493011.39
94613,434,2024-10-26,193413.99
166582,741,2024-10-12,106433.4
116245,531,2024-07-03,34664.34
138702,624,2025-03-10,444935.99
151270,679,2025-03-19,167974.35
34874,159,2025-02-19,483359.55
108426,494,2025-02-03,416918.3
43280,198,2024-10-09,37174.12
142332,639,2025-01-23,368473.53
127580,580,2024-08-07,423847.31
3352,19,2025-03-23,319715.99
88562,404,2025-03-18,134542.65
81523,373,2024-07-09,84363.09
107678,492,2024-08-26,266585.09
14478,73,2025-03-06,219570.73
53926,252,2024-11-28,211323.86
58773,271,2024-08-18,243137.89
80445,370,2024-06-24,37945.2
22276,107,2025-02-12,387.26
93391,430,2024-09-27,146355.82
65322,299,2024-12-12,141798.72
66143,302,2024-12-07,285239.68
96421,440,2024-10-15,85136.75
75796,349,2024-04-13,374034.86
166208,740,2024-12-11,14880.2
1365,8,2025-01-06,484719.89
136258,616,2024-03-17,494860.77
115679,527,2024-12-10,302481.09
108138,493,2024-12-27,503040.61
4786,28,2024-10-28,363615.53
148412,666,2024-11-28,212759.0
57167,266,2024-06-08,213011.44
176823,787,2024-07-06,67202.34
163256,726,2025-02-03,283766.87
156433,696,2024-11-27,435998.11
28073,130,2024-11-07,436810.26
13481,68,2025-01-07,43017.03
30831,141,2025-02-17,498359.18
31900,146,2024-12-07,184748.32
159586,713,2024-12-04,489917.46
142394,639,2025-03-26,356100.53
150443,677,2024-04-25,162105.58
177478,790,2024-07-23,52242.22
174683,778,2025-01-09,25925.44
50899,236,2025-01-25,473656.26
64988,297,2025-01-31,212617.24
91954,422,2024-09-16,313593.5
131836,595,2024-04-13,385697.25
109253,500,2025-03-22,13746.54
81276,372,2024-11-21,524177.02
119844,545,2025-02-15,22708.45
83693,384,2025-02-12,132031.55
146068,657,2025-02-16,339554.99
72539,333,2025-03-19,193811.81
161931,722,2024-10-15,367575.53
3670,23,2025-02-07,217099.75
4187,25,2024-11-29,143250.36
128048,581,2024-10-24,75994.59
78233,360,2024-09-25,158504.73
76185,350,2024-08-23,148816.09
16616,81,2024-12-19,154410.03
109534,502,2024-09-09,352262.52
153579,687,2024-08-01,5934.33
77327,354,2024-07-19,150298.71
76239,350,2024-10-16,157204.83
99835,455,2024-06-22,124307.58
106357,486,2025-02-16,18160.29
95725,438,2024-06-21,901.89
115151,523,2024-12-31,201243.55
85487,392,2025-01-19,407378.97
31848,146,2024-10-16,168760.36
19903,99,2024-12-18,481058.74
174174,776,2025-02-09,326839.03
145268,654,2024-01-30,472252.31
153229,685,2025-02-26,400288.47
119190,543,2024-08-28,21476.47
66622,303,2025-03-09,131925.25
116467,531,2025-02-10,41860.1
143127,644,2024-04-15,4617.87
145332,654,2024-04-03,485338.06
85514,392,2025-02-15,401341.59
133290,600,2025-03-05,26939.54
34740,159,2024-10-08,485942.78
136111,615,2024-12-14,116193.96
88227,403,2024-10-27,214783.95
34074,155,2025-01-27,395071.58
63521,290,2025-02-05,441518.07
133817,604,2024-10-31,182692.41
169188,754,2025-03-03,340734.87
12558,63,2024-08-08,116388.42
38945,179,2024-12-02,392665.84
171748,767,2024-04-22,465340.8
165611,736,2024-04-25,243002.01
74380,341,2024-09-15,342270.52
87090,397,2025-03-17,261216.33
39087,180,2024-02-02,60086.67
102873,470,2024-10-08,35526.88
33215,150,2024-11-30,372586.99
84222,386,2024-08-13,164028.79
14958,75,2024-08-02,230171.98
58472,270,2024-12-18,404541.11
132596,597,2025-01-10,396650.18
26695,126,2024-03-26,0.0
50336,234,2024-12-08,403505.99
55683,260,2025-01-15,285733.75
168247,748,2025-03-22,471918.13
61503,283,2024-06-27,436706.94
28701,132,2025-01-17,135560.67
161750,721,2024-10-23,425295.72
20435,101,2024-07-08,275198.55
160333,715,2024-07-27,324792.61
179378,798,2024-11-29,173435.61
91975,422,2024-10-07,328091.75
113591,518,2025-03-11,406951.67
35968,165,2024-11-20,87116.09
153971,688,2024-10-17,180403.24
81184,372,2024-08-21,506826.93
93051,427,2025-01-13,327771.54
176051,784,2024-12-20,196576.71
166313,740,2025-03-26,14412.54
43452,198,2025-03-30,32487.21
64942,297,2024-12-16,206544.2
173588,774,2024-11-28,421267.55
114217,520,2024-09-14,479793.4
166569,741,2024-09-29,96878.92
20835,102,2024-10-23,107249.63
154897,691,2025-03-20,123664.79
10718,54,2025-01-28,5573.93
28290,131,2024-08-04,213219.52
22112,107,2024-09-01,16726.27
34080,155,2025-02-02,400206.32
51365,239,2024-11-10,363234.81
36876,169,2024-11-28,268220.12
39127,180,2024-03-13,86889.62
73399,337,2024-12-05,426362.03
59455,275,2024-09-21,195644.05
169416,756,2025-02-05,0.0
82500,377,2025-03-17,161388.88
157282,701,2025-02-27,214712.97
179735,799,2025-02-26,471496.58
1054,5,2025-01-08,47266.79
115986,529,2025-03-17,246401.43
142131,639,2024-07-06,382923.37
16197,80,2024-06-15,37226.09
54706,255,2024-09-30,482111.2
4557,27,2024-09-14,46190.79
73343,337,2024-10-10,401529.19
5782,33,2024-07-15,74192.41
14230,71,2025-01-31,53026.76
157260,701,2025-02-05,213918.32
87472,398,2025-03-22,256516.23
104107,474,2025-01-08,187782.67
128130,581,2025-01-14,58650.54
50882,236,2025-01-08,470291.51
143495,645,2024-08-04,223802.96
58237,268,2025-02-28,295852.62
47483,218,2025-03-24,146096.47
44556,205,2024-10-22,275279.21
99343,453,2024-12-22,380696.99
82709,379,2024-11-18,351840.75
28956,133,2025-02-14,136150.23
116376,531,2024-11-11,51765.84
121985,554,2024-05-26,414717.16
60272,277,2025-03-19,320444.86
166336,741,2024-02-09,79653.35
138824,625,2025-01-25,117797.57
119261,543,2024-11-07,9004.87
72642,334,2024-08-02,242398.64
65684,300,2024-11-09,44400.54
19802,98,2025-02-06,242989.92
77503,354,2025-01-11,174134.57
53135,246,2025-03-17,183131.9
97142,445,2024-07-29,200414.86
161304,718,2025-02-16,263744.15
22698,108,2025-01-15,341647.79
23032,110,2025-02-27,217063.57
166428,741,2024-05-11,68843.6
176614,786,2025-02-04,448559.36
24796,120,2024-01-10,491156.52
132921,598,2025-03-09,406503.79
175233,780,2024-11-01,187477.23
129796,588,2024-06-30,41597.19
107609,492,2024-06-18,254992.22
108400,494,2025-01-08,408052.16
119366,543,2025-02-20,1853.28
141150,636,2024-10-04,450603.24
3661,23,2025-01-29,214278.03
95391,437,2024-07-17,315317.58
117259,535,2024-05-30,405385.73
116225,531,2024-06-13,25120.23
42591,195,2024-12-07,69811.15
36326,166,2024-08-28,445785.74
42990,197,2025-01-02,293656.77
140313,631,2025-03-30,425116.21
34847,159,2025-01-23,487729.61
16265,80,2024-08-22,54517.05
137887,622,2024-01-31,114790.42
13039,65,2024-10-09,89833.69
93295,429,2025-02-25,438731.72
123010,557,2025-02-13,143785.42
98297,450,2024-12-16,360371.31
39214,180,2024-06-08,97001.8
69863,321,2024-12-07,327803.48
48624,225,2024-10-06,307742.91
177014,787,2025-01-13,37597.76
7923,43,2025-03-04,97163.28
179655,799,2024-12-08,451410.36
11349,57,2025-01-17,69882.31
13030,65,2024-09-30,77434.41
45527,210,2024-12-21,427591.31
143325,644,2024-10-30,42547.23
27490,128,2025-03-11,520321.0
60443,279,2024-05-18,320732.95
533,2,2025-03-23,211882.7
41815,191,2024-11-28,117055.04
170067,759,2025-03-28,245998.06
170040,759,2025-03-01,277945.42
98556,451,2024-06-25,462071.25
160969,717,2024-09-23,180605.88
71586,328,2025-03-26,447842.89
153685,687,2024-11-15,40428.29
24135,116,2024-06-18,149825.01
100210,456,2025-03-12,230629.24
56131,262,2024-07-23,271143.24
4173,25,2024-11-15,139878.83
108856,497,2024-12-11,43551.97
94582,434,2024-09-25,211619.28
47092,216,2024-11-29,351518.44
24453,117,2024-10-24,279593.41
140656,633,2024-10-20,319716.52
170197,760,2025-01-13,381557.25
47745,221,2024-11-10,180668.6
42061,192,2024-10-17,195938.55
148925,668,2025-01-24,331745.91
17489,86,2024-07-01,328285.75
670,3,2024-09-09,50600.87
133341,601,2025-02-16,7287.61
116249,531,2024-07-07,33850.26
70523,324,2025-01-08,241642.75
80861,371,2024-08-22,102425.82
25679,123,2024-09-06,34124.91
68061,310,2025-01-16,347932.74
164830,733,2024-03-09,428343.32
148031,665,2024-12-09,325359.55
138937,627,2024-09-23,271959.97
87506,399,2024-10-15,155363.26
94470,434,2024-06-05,231353.94
15985,79,2025-01-17,396769.61
118416,539,2024-12-08,475186.38
31137,143,2024-11-18,187390.95
756,3,2024-12-04,32429.31
69148,318,2025-01-20,370549.24
73427,337,2025-01-02,424030.55
11079,56,2024-08-28,136557.31
43652,201,2024-11-25,478002.63
128823,585,2024-08-21,409273.09
55059,257,2024-09-14,54299.61
109692,502,2025-02-14,344096.56
30543,140,2025-03-21,66119.01
96219,440,2024-03-27,130249.28
109333,501,2025-02-24,115208.96
143882,647,2025-02-18,64938.46
156896,698,2024-11-27,223647.69
35522,162,2025-01-26,354514.95
179364,798,2024-11-15,177562.51
31778,146,2024-08-07,175930.03
42341,195,2024-04-01,61319.48
137225,619,2025-03-31,413970.91
110029,505,2024-10-29,82779.59
14174,70,2025-03-25,230007.69
17234,85,2024-08-10,300548.97
147191,662,2025-01-26,523776.77
9455,49,2025-02-22,471311.12
97840,447,2025-03-02,294300.71
125602,573,2024-08-23,197818.27
154509,691,2024-02-26,142954.4
152436,683,2024-05-14,245355.39
44352,204,2024-11-01,464930.36
37943,174,2024-09-04,228006.09
163054,726,2024-07-16,315880.58
171854,767,2024-08-06,482078.12
126837,577,2025-02-19,524093.77
93701,431,2024-11-28,375985.05
130851,591,2025-01-19,440197.79
63962,293,2024-07-13,250451.88
6318,35,2024-11-02,298573.7
99034,452,2025-02-14,110708.17
144442,651,2024-03-22,342264.79
81002,371,2025-01-10,86751.06
104130,474,2025-01-31,191730.78
92316,425,2024-05-27,229836.6
122043,554,2024-07-23,417310.01
177472,790,2024-07-17,59557.69
102581,469,2024-10-11,231773.31
1363,8,2025-01-04,484272.88
7105,40,2024-06-14,65774.14
176872,787,2024-08-24,46850.86
80865,371,2024-08-26,94000.4
119946,546,2024-09-12,388714.22
41399,190,2024-09-29,149695.22
82054,374,2024-09-29,251601.9
2606,16,2024-11-20,426934.09
85404,391,2025-02-25,299511.27
75184,345,2025-03-02,37624.08
26564,125,2025-01-09,351521.36
34075,155,2025-01-28,395433.14
43629,201,2024-11-02,492005.15
49330,227,2025-03-21,44482.61
170336,762,2024-12-05,254055.8
144497,651,2024-05-16,335564.68
104254,475,2024-09-03,116457.98
156474,696,2025-01-07,451019.73
129191,586,2024-06-15,297885.08
127421,579,2024-12-14,51606.45
66428,303,2024-08-27,151045.3
52807,246,2024-04-23,148681.56
59278,273,2025-03-03,32702.53
113350,518,2024-07-13,401816.27
127870,581,2024-04-29,111592.82
27184,127,2024-08-26,400558.94
16320,80,2024-10-16,42119.99
89098,406,2025-03-13,261074.71
151638,681,2024-06-22,66133.76
167131,742,2025-02-02,388880.63
110791,508,2024-05-24,85168.46
62201,285,2025-03-31,82523.28
